,tSa,tRa,tOa,pSa,sOa,sHc,sCc,sFan,tSaSp,pSaSp
2019-03-26 2:00,15.87121344,19.48870611,-1.769204696,0,0,0.006041487,0,0,13,400
2019-03-26 3:00,15.1058898,19.45634842,-2.193953733,0,0,0.04424115,0,0,13,400
2019-03-26 4:00,14.4678514,19.32904673,-2.825819651,0,0,1.120857209,0,0,13,400
2019-03-26 5:00,13.7335844,19.5929718,-3.516391039,0,0,7.564977527,0,0,13,400
2019-03-26 6:00,13.17721891,19.59841347,-4.325965881,0,0,19.18825459,0,0,13,400
2019-03-26 7:00,13.03537393,19.68516493,-4.702438911,0,0,18.42899529,0,0,13,400
2019-03-26 8:00,14.86375117,21.71974993,-4.542379141,339.2464765,47.55142147,1.763341586,0,67.57065201,14.37137659,425
2019-03-26 9:00,14.23403192,21.74069023,-3.336600701,392.3628896,61.96997643,0,0,68.91265297,14.37298791,400
2019-03-26 10:00,14.9763484,21.80937099,-2.427395304,401.9715525,67.05383301,0,0,71.27968216,14.89760629,400
2019-03-26 11:00,13.93059301,21.8021698,-0.530708735,405.6491597,73.39064026,0,0,70.78789139,13.96772297,450
2019-03-26 12:00,13.79386568,21.75373554,0.396119287,414.6207809,73.39064026,0,0,70.59854889,13.80139422,425
2019-03-26 13:00,13.46020746,21.61309481,1.553757608,402.0645854,78.39111328,0,0,68.82257843,13.36408456,400
2019-03-26 14:00,13.76357341,21.54441404,2.297195494,404.1920191,75.29338837,0,0,68.42717361,13.88793214,400
2019-03-26 15:00,13.60035396,21.41691065,2.352063398,403.7657445,76.28282928,0,0,67.92043304,13.61249383,400
2019-03-26 16:00,13.57912064,21.33394337,4.112306078,394.0764516,78.78376007,0,0,68.28355217,13.65548722,400
2019-03-26 17:00,15.1571784,21.41712475,4.477974772,405.5476481,70.9365921,0,0,68.16775322,15.16826971,400
2019-03-26 18:00,15.90346026,21.49661922,2.393628478,400.4291712,70.94524002,0,0,68.12699318,15.89600086,400
2019-03-26 19:00,16.01509452,21.53754616,1.96962138,403.4766134,68.4367981,0,0,66.30195808,16,400
2019-03-26 20:00,15.9890101,21.5845542,1.417093714,400.0062052,68.4367981,0,0,64.58262157,16,400
2019-03-26 21:00,15.97791171,21.61767387,1.370279789,404.6365763,68.4367981,0,0,64.40302372,16,400
2019-03-26 22:00,17.06575036,20.50417566,0.905777007,23.40882619,0,0.364711444,0,0,13.41412576,400
2019-03-26 23:00,18.28436136,19.45970106,0.320129064,0,0,0.010973295,0,0,13,400
2019-03-27 0:00,17.91651821,19.28586721,-0.738462098,0,0,0.002686659,0,0,13,400
2019-03-27 1:00,17.18357801,19.34533024,-0.896582067,0,0,0.000585318,0,0,13,400
2019-03-27 2:00,16.456563,19.37957859,-2.097273767,0,0,0,0,0,13,400
2019-03-27 3:00,15.74627304,19.33448505,-1.829625805,0,0,0.001973152,0,0,13,400
2019-03-27 4:00,15.13516521,19.29566526,-2.579271217,0,0,0.011887471,0,0,13,400
2019-03-27 5:00,14.54514217,19.3713069,-2.811077237,0,0,0.225018596,0,0,13,400
2019-03-27 6:00,14.12352872,19.45916796,-3.282572548,0,0,2.749092579,0,0,13,400
2019-03-27 7:00,13.73089147,19.40628767,-4.247811317,0,0,8.808187922,0,0,13,400
2019-03-27 8:00,14.92981362,21.68721199,-3.238857428,361.3314082,47.56483263,0,0,67.39196396,14.73524491,425
2019-03-27 9:00,15.29635644,21.77670956,-0.939242644,394.586436,67.0991684,0,0,69.37888336,15.46776374,400
2019-03-27 10:00,15.60296035,21.8533268,2.416808983,396.457311,72.79370117,0,0,72.5089016,15.66638867,400
2019-03-27 11:00,15.23901057,21.91559267,5.617105007,399.9188944,77.80180613,0,0,72.06542015,15.18875694,400
2019-03-27 12:00,15.03145027,21.87765074,7.556135972,400.0692596,83.25431824,0,0,71.91636086,14.88071283,400
2019-03-27 13:00,14.65527391,21.73522615,9.094942729,404.5647278,83.39122391,0,0,71.79816628,14.73082121,400
2019-03-27 14:00,14.18939018,21.56742907,9.957938035,403.8044357,85.89364624,0,0,69.20277786,14.05030004,400
2019-03-27 15:00,14.40706801,21.47821665,10.52998432,399.8877741,90.96797943,0,0,69.14586449,14.45830814,400
2019-03-27 16:00,15.05367637,21.46898603,12.29230976,396.0421778,85.92735291,0,0,69.11342049,15.06067475,400
2019-03-27 17:00,15.81200504,21.50625753,11.82194869,420.3969447,85.92735291,0,0,72.17361259,15.74696771,437.5
2019-03-27 18:00,15.24175882,21.46901655,8.403895378,421.4467901,85.55425517,0,0,70.52354813,15.3147343,437.5
2019-03-27 19:00,15.93477488,21.53785086,7.126413186,438.1654002,74.95773315,0,0,69.82802582,16,450
2019-03-27 20:00,15.98529339,21.58934593,5.821383715,400.3916016,74.95773315,0,0,66.23150826,16,400
2019-03-27 21:00,16.03119373,21.6018014,4.571909825,406.4913584,74.95773315,0,0,65.7892971,16,400
2019-03-27 22:00,17.36142015,20.64949274,3.656605085,0.033422445,0,9.183082263,0,0,13.28670915,400
2019-03-27 23:00,18.77887774,19.77808237,3.062553565,0,0,0.008964539,0,0,13,400
2019-03-28 0:00,18.45495462,19.56788778,2.964116613,0,0,0.000177701,0,0,13,400
2019-03-28 1:00,17.97589254,19.64880943,2.369859616,0,0,0.001811822,0,0,13,400
2019-03-28 2:00,17.39886236,19.62378454,1.968162696,0,0,0,0,0,13,400
2019-03-28 3:00,16.98358965,19.62719202,1.772392432,0,0,0.000657082,0,0,13,400
2019-03-28 4:00,16.52150059,19.63666058,1.962315996,0,0,0.005053043,0,0,13,400
2019-03-28 5:00,16.25527668,19.52090979,3.2665598,0,0,0.000361602,0,0,13,400
2019-03-28 6:00,16.04171658,19.76190519,3.799302936,0,0,0.000508865,0,0,13,400
2019-03-28 7:00,15.96874475,19.8508358,5.156886737,0,0,0,0,0,13,400
2019-03-28 8:00,14.57242012,21.70909643,6.661458254,356.3115921,54.65828191,0,0,69.06998062,14.46639665,425
2019-03-28 9:00,16.00063491,21.677917,7.439316114,398.4555283,78.21882629,0,0,69.30896187,16,400
2019-03-28 10:00,16.04110289,21.68955946,8.187417189,396.0420202,78.21882629,0,0,69.32544327,15.9571991,400
2019-03-28 11:00,15.99996662,21.64733076,8.856026649,400.6856181,83.28556824,0,0,71.02526093,16,400
2019-03-28 12:00,16.0308013,21.65851688,10.0332222,396.2356059,83.28556824,0,0,71.81313705,16,400
2019-03-28 13:00,15.83980465,21.62087917,9.55633529,403.0679092,83.28556824,0,0,72.45199203,15.87512906,400
2019-03-28 14:00,15.98051,21.60624647,9.327891032,403.020373,83.28556824,0,0,71.21724129,16,400
2019-03-28 15:00,15.82051516,21.60160589,9.252408028,429.9403559,88.3901825,0,0,71.99320602,15.81971176,457.1428571
2019-03-28 16:00,14.87955093,21.54227686,9.796502272,437.6249619,93.42050934,0,0,72.67716599,14.80901329,438.6363636
2019-03-28 17:00,13.90321636,21.44725275,9.056497097,437.3359858,90.89335632,0,0,71.55163574,13.88237453,442.5
2019-03-28 18:00,14.74981213,21.47878504,9.248354912,403.7200165,89.81075795,0,0,69.03002548,14.70024792,400
2019-03-28 19:00,15.43599486,21.53678226,9.026169777,402.6836675,83.13455963,0,0,68.94882584,15.37881088,400
2019-03-28 20:00,16.01962733,21.57738161,8.595504284,400.8797811,83.13455963,0,0,69.39188957,15.98479199,400
2019-03-28 21:00,15.96848822,21.56135559,8.960192362,408.2352804,83.13455963,0,0,67.73077202,16,400
2019-03-28 22:00,16.87717247,20.78120136,8.753021081,0,0,8.98059241,0,0,13.21446443,400
2019-03-28 23:00,17.92384291,20.28495026,8.622748057,0,0,0.186629136,0,0,13,400
2019-03-29 0:00,17.80437422,20.12133646,8.282598813,0,0,0.010908683,0,0,13,400
2019-03-29 1:00,17.6038456,20.15415096,7.952430725,0,0,0.004150232,0,0,13,400
2019-03-29 2:00,17.1549449,20.28013754,7.16095988,0,0,0.010204991,0,0,13,400
2019-03-29 3:00,16.86488771,20.22344351,6.699640751,0,0,0.013173054,0,0,13,400
2019-03-29 4:00,16.58211279,20.24736547,6.550321817,0,0,0.04298575,0,0,13,400
2019-03-29 5:00,16.19213629,20.31678963,6.172881762,0,0,0.602733244,0,0,13,400
2019-03-29 6:00,16.01732874,20.36324739,5.553351482,0,0,0.292459572,0,0,13,400
2019-03-29 7:00,15.83302832,20.32280159,4.510654688,0,0,0.18394723,0,0,13,400
2019-03-29 8:00,14.49649,21.76205778,4.692201217,360.7140541,56.98902048,0,0,70.30103493,14.44023593,425
2019-03-29 9:00,16.03296685,21.65647173,4.757333597,404.0164566,72.77317047,0,0,70.36257744,15.93923418,400
2019-03-29 10:00,15.33739758,21.6370573,5.124102751,401.007075,77.82764435,0,0,69.93853569,15.15177544,400
2019-03-29 11:00,14.86851263,21.64987707,6.038772821,397.1296768,82.83999634,0,0,70.87372971,14.81340337,400
2019-03-29 12:00,13.32420492,21.54273558,6.182774226,422.3761139,88.3985672,0,0,71.36148643,13.45787223,437.5
2019-03-29 13:00,13.04081893,21.49145365,7.913708687,453.6010818,88.3985672,0,0,73.66156006,13.00074577,459.0909091
2019-03-29 14:00,13.35084248,21.42612934,8.099670172,422.6838303,83.37240601,0,0,69.55823898,13.39533766,439.2857143
2019-03-29 15:00,13.87785959,21.38434601,7.675200224,428.8799311,85.94634247,0,0,70.45109367,13.96131452,432.5
2019-03-29 16:00,13.5784874,21.32197809,9.910672267,437.1003087,88.54431915,0,0,69.81122589,13.51413035,452.5
2019-03-29 17:00,14.17124462,21.27869368,8.804557959,412.5592753,83.45452118,0,0,68.01535034,14.20954227,425
2019-03-29 18:00,14.63139367,21.34581709,6.799742699,400.7997309,85.88552094,0,0,66.99454689,14.66967916,400
2019-03-29 19:00,15.5211215,21.45799732,6.37194411,400.9545619,78.29217529,0,0,65.22542191,15.56062245,400
2019-03-29 20:00,15.93799877,21.54032993,5.725463629,399.5154775,78.29217529,0,0,64.74060059,15.95836361,400
2019-03-29 21:00,15.93875027,21.58796787,4.818208218,400.9449514,73.01212311,0,0,64.70076752,15.99252574,400
2019-03-29 22:00,17.28129435,20.79502392,3.798121254,0.012122486,0,9.352929433,0,0,13.25825262,400
2019-03-29 23:00,18.71990776,20.17109251,3.228397171,0,0,0.012336413,0,0,13,400
2019-03-30 0:00,18.39875221,19.9648037,2.859594226,0,0,1.65304E-05,0,0,13,400
2019-03-30 1:00,17.8772893,19.95406008,2.65583094,0,0,0.002170086,0,0,13,400
2019-03-30 2:00,17.53052473,19.99637461,2.627171238,0,0,0.002511183,0,0,13,400
2019-03-30 3:00,17.27406931,19.99221611,1.707828442,0,0,0.001229445,0,0,13,400
2019-03-30 4:00,16.93815565,19.98702669,1.431260943,0,0,0,0,0,13,400
2019-03-30 5:00,16.52022028,20.03342438,1.09315292,0,0,0.001494169,0,0,13,400
2019-03-30 6:00,16.12636089,20.06333828,0.777580599,0,0,0.000359138,0,0,13,400
2019-03-30 7:00,15.94004583,20.02130175,0.655789698,0,0,0,0,0,13,400
2019-03-30 8:00,15.66819572,20.0951519,0.71188587,0,0,0,0,0,13,400
2019-03-30 9:00,14.78956342,20.94668484,0.408414016,155.0058289,49.86385083,0,0,34.43564987,13.12763437,425
2019-03-30 10:00,15.6376996,21.50956774,0.479576026,397.8925451,67.18645096,0,0,68.20534134,15.69531584,400
2019-03-30 11:00,15.97443724,21.53235722,0.713527148,403.6287384,68.79377747,0,0,69.36162186,15.98286915,400
2019-03-30 12:00,16.04160452,21.49190998,1.281981905,398.893247,68.79377747,0,0,68.35135651,16.0250001,400
2019-03-30 13:00,15.96896458,21.51945162,1.102485766,401.8145447,68.79377747,0,0,67.98127747,15.9765749,400
2019-03-30 14:00,16.008394,21.47359467,1.24166882,402.9713643,73.84435272,0,0,67.90852356,15.9717145,400
2019-03-30 15:00,15.99816918,21.48018265,1.158805678,399.7493795,68.6654892,0,0,67.76403618,16.00833337,400
2019-03-30 16:00,15.98582745,21.49989319,1.533316553,402.2324092,68.6654892,0,0,67.17248344,16,400
2019-03-30 17:00,16.0672431,21.23717976,1.688880483,204.0712535,0,8.385941188,0,33.29368591,14.77914778,400
2019-03-30 18:00,18.04157448,20.13064098,1.93678544,0,0,0.564852397,0,0,13,400
2019-03-30 19:00,18.18820238,19.90964651,2.141158621,0,0,0.000800769,0,0,13,400
2019-03-30 20:00,17.64301014,19.89810801,2.103302717,0,0,0.002498627,0,0,13,400
2019-03-30 21:00,17.15887403,19.85332727,2.227126519,0,0,0,0,0,13,400
2019-03-30 22:00,16.73571301,19.86874914,2.077429036,0,0,0.002912521,0,0,13,400
2019-03-30 23:00,16.0878849,20.04542065,1.856140276,0,0,0.007613341,0,0,13,400
2019-03-31 0:00,15.6843369,20.04048347,1.794964552,0,0,0.000495871,0,0,13,400
2019-03-31 1:00,15.45418715,19.93022013,1.815913419,0,0,0,0,0,13,400
2019-03-31 2:00,15.16566086,19.98763704,1.450995743,0,0,0.003016512,0,0,13,400
2019-03-31 3:00,14.89427447,20.02808332,1.10705922,0,0,0.003937046,0,0,13,400
2019-03-31 4:00,14.67133284,19.89880896,1.076754838,0,0,0,0,0,13,400
2019-03-31 5:00,14.60032058,19.81733799,0.782197863,0,0,0,0,0,13,400
2019-03-31 6:00,14.3051374,19.98516512,0.269294654,0,0,0.007896582,0,0,13,400
2019-03-31 7:00,14.11485624,20.10918379,-0.160878744,0,0,0.01175792,0,0,13,400
2019-03-31 8:00,13.95234966,20.18543577,-0.317994873,0,0,0.136233481,0,0,13,400
2019-03-31 9:00,13.86992359,20.2342658,-0.014715434,0,0,0.654404338,0,0,13,400
2019-03-31 10:00,13.83052611,20.32313776,0.571982366,0,0,0.490622823,0,0,13,400
2019-03-31 11:00,13.79682326,20.33073854,1.259268751,0,0,0,0,0,13,400
2019-03-31 12:00,13.92059469,20.51282072,1.906948368,0,0,0,0,0,13,400
2019-03-31 13:00,14.20325446,20.50460958,2.572289666,0,0,0,0,0,13,400
2019-03-31 14:00,14.53960419,20.41529322,2.205474615,0,0,0,0,0,13,400
2019-03-31 15:00,14.67651272,20.42200804,2.276910285,0,0,0,0,0,13,400
2019-03-31 16:00,14.71016526,20.47515726,2.118088782,0,0,0,0,0,13,400
2019-03-31 17:00,14.84690309,20.43425465,2.410077294,0,0,0,0,0,13,400
2019-03-31 18:00,14.78290606,20.48432493,2.242413918,0,0,0,0,0,13,400
2019-03-31 19:00,14.80867219,20.48870564,1.833690166,0,0,0,0,0,13,400
2019-03-31 20:00,14.73529863,20.4353981,1.582224687,0,0,0,0,0,13,400
2019-03-31 21:00,14.68730736,20.44337654,1.175449073,0,0,0,0,0,13,400
2019-03-31 22:00,14.5711937,20.4967432,0.527035263,0,0,0,0,0,13,400
2019-03-31 23:00,14.40156984,20.41653824,-0.392340248,0,0,0,0,0,13,400
2019-04-01 0:00,14.16324544,20.37688637,-1.00687174,0,0,0.008267249,0,0,13,400
2019-04-01 1:00,13.91813254,20.48437262,-1.860109389,0,0,1.047658441,0,0,13,400
2019-04-01 2:00,14.39346743,20.62026834,-2.642827551,0.03050254,24.2710218,3.727818269,0,0,13,400
2019-04-01 3:00,13.8405757,20.44551229,-3.254982869,0,0,7.198878178,0,0,13,400
2019-04-01 4:00,13.46835375,20.38922834,-3.894155661,0,0,15.09910305,0,0,13,400
2019-04-01 5:00,13.2409277,20.37560654,-4.421972752,0,0,17.79084704,0,0,13,400
2019-04-01 6:00,13.47334409,20.35414553,-5.077708562,0,0,18.60510525,0,0,13,400
2019-04-01 7:00,13.54026246,20.37802172,-5.503240347,0,0,17.19373351,0,0,13,400
2019-04-01 8:00,14.71812248,21.87484694,-4.87134401,371.4585876,41.05630721,1.555363582,0,68.44165039,14.1623585,429.1666667
2019-04-01 9:00,13.70432186,21.7429781,-3.468684276,412.5153071,70.51724879,0,0,70.53656578,13.81058157,437.5
2019-04-01 10:00,14.25518227,21.76208353,-2.190463841,400.2739029,67.80143738,0,0,70.15908432,14.20808037,400
2019-04-01 11:00,15.08683324,21.8159337,-0.690656555,397.7135646,65.92614174,0,0,70.38035011,15.01094151,400
2019-04-01 12:00,14.0459559,21.72313738,0.999607116,402.5671158,75.83538818,0,0,70.06842613,14.01082956,400
2019-04-01 13:00,14.16163802,21.61245537,2.176139772,399.3173243,73.59655762,0,0,69.60395432,14.1691618,400
2019-04-01 14:00,14.55536819,21.56744671,2.82413276,405.4467723,73.15187327,0,0,69.25932693,14.6164707,400
2019-04-01 15:00,15.05873561,21.56529379,3.808746338,397.6758626,76.11036174,0,0,69.43317795,15.13327026,400
2019-04-01 16:00,15.38484478,21.53934669,6.331948439,396.3606847,75.44736862,0,0,70.59370232,15.31899217,400
2019-04-01 17:00,15.40765309,21.55842447,4.820214748,426.4696503,73.35729218,0,0,70.90691185,15.50560929,436.1111111
2019-04-01 18:00,14.92106628,21.53098249,3.846227566,424.804326,79.24360657,0,0,69.57019997,14.81960341,432.1428571
2019-04-01 19:00,14.09211278,21.47246552,3.165406585,421.973992,81.39318466,0,0,68.15172958,14.06921123,437.5
2019-04-01 20:00,14.112432,21.49230671,2.336343288,397.7240014,79.27627309,0,0,65.98644066,14.17558949,400
2019-04-01 21:00,15.58332896,21.56807041,2.196747005,403.7749775,67.63206482,0,0,66.35783195,15.58278211,400
2019-04-01 22:00,17.28053474,20.74404764,1.657387137,31.59634165,0,2.8727059,0,0,13.3929499,400
2019-04-01 23:00,18.52183056,20.0541501,1.431501846,0,0,0.009545008,0,0,13,400
2019-04-02 0:00,18.01713753,19.89224577,1.206418693,0,0,0.006231308,0,0,13,400
2019-04-02 1:00,17.28230429,19.97115374,0.945038825,0,0,0.001355012,0,0,13,400
2019-04-02 2:00,16.58215094,19.9481082,0.374475441,0,0,0.006681999,0,0,13,400
2019-04-02 3:00,16.02472591,19.88675213,0.170611762,0,0,0.005969763,0,0,13,400
2019-04-02 4:00,15.71842551,19.90201426,0.525108,0,0,0.0045772,0,0,13,400
2019-04-02 5:00,15.33175731,20.00491476,0.583959699,0,0,0,0,0,13,400
2019-04-02 6:00,15.08709598,20.06474495,0.939185441,0,0,0,0,0,13,400
2019-04-02 7:00,14.95640683,20.01083612,1.137201756,0,0,0.002644777,0,0,13,400
2019-04-02 8:00,14.5559001,21.75403547,2.489399691,345.6670673,49.22291336,0,0,68.43170166,14.41275207,429.1666667
2019-04-02 9:00,15.95268583,21.66598558,3.549648285,416.8941204,69.77979279,0,0,70.97732353,15.96817287,437.5
2019-04-02 10:00,15.7342813,21.60408974,4.404007514,403.5720473,75.91332499,0,0,69.37992096,15.60958219,400
2019-04-02 11:00,15.43467617,21.56691122,5.82196482,423.1329557,77.03502464,0,0,70.51022911,15.39418268,437.5
2019-04-02 12:00,15.67023587,21.59554386,8.73310105,445.6525456,80.20198313,0,0,73.07963371,15.66047716,445.8333333
2019-04-02 13:00,15.78998876,21.60027456,10.17781862,431.32089,85.60278829,0,0,75.32698822,15.73494943,442.5
2019-04-02 14:00,15.39208817,21.54019547,10.56051668,426.9315021,90.11109161,0,0,74.12403297,15.35631808,431.25
2019-04-02 15:00,14.48442626,21.44371128,10.32804823,430.6936223,92.63137817,0,0,72.7667141,14.37713591,437.5
2019-04-02 16:00,14.31258583,21.41761923,10.08892727,435.3226976,92.63137817,0,0,71.4266777,14.32949909,447.5
2019-04-02 17:00,14.27295423,21.39945364,9.809666475,443.4869361,92.63137817,0,0,71.61465263,14.17819794,436.3636364
2019-04-02 18:00,15.03226471,21.44749641,9.617420514,433.8549922,87.57572937,0,0,70.64684296,15.01432586,438.6363636
2019-04-02 19:00,15.19689965,21.52503157,8.761764685,448.3767724,82.1452179,0,0,70.26420403,15.23756472,454.1666667
2019-04-02 20:00,15.96239567,21.57509089,8.660867055,450.3311204,84.62924957,0,0,70.61254692,15.95760632,450
2019-04-02 21:00,16.0122695,21.59859562,7.947162787,419.6145278,82.09727478,0,0,69.74557114,16,444.4444444
2019-04-02 22:00,16.99078798,20.71612263,7.32527105,15.05099722,0,1.427737236,0,0,13.26275762,400
2019-04-02 23:00,17.97924137,19.9624691,7.572393815,0,0,0.235199134,0,0,13,400
2019-04-03 0:00,17.67548752,19.85558605,7.500311931,0,0,0.010103941,0,0,13,400
2019-04-03 1:00,17.38635492,19.87191725,7.214747032,0,0,0.003085534,0,0,13,400
2019-04-03 2:00,16.95302773,19.93835211,6.893601418,0,0,0.018602312,0,0,13,400
2019-04-03 3:00,16.56501818,19.95290518,6.566258987,0,0,0.645963689,0,0,13,400
2019-04-03 4:00,16.41519737,19.85653257,6.047511021,0,0,0.163422267,0,0,13,400
2019-04-03 5:00,16.25907516,19.85124588,5.670888821,0,0,0.522312532,0,0,13,400
2019-04-03 6:00,15.89407134,19.9439559,5.353655179,0,0,0.467349261,0,0,13,400
2019-04-03 7:00,15.84515715,19.81514072,5.454235395,0,0,0.763139536,0,0,13,400
2019-04-03 8:00,14.67304301,21.75442696,7.333313862,331.9204114,57.08510267,0.125111918,0,71.25415802,14.14986126,435.7142857
2019-04-03 9:00,14.8079493,21.62316799,8.359130859,431.519193,88.60157013,0,0,74.41869354,14.79772552,433.3333333
2019-04-03 10:00,13.52387643,21.6648345,9.659588973,425.5339381,92.93592834,0,0,73.15460968,13.50441551,441.6666667
2019-04-03 11:00,13.7491138,21.61019564,6.936268568,448.1951625,90.40926361,0,0,73.081007,13.73632622,443.1818182
2019-04-03 12:00,13.26905036,21.55967569,8.229463577,434.8378576,92.9229126,0,0,72.61362839,13.32384117,440.9090909
2019-04-03 13:00,14.10459948,21.55494404,8.538444519,432.0756531,87.90638733,0,0,72.45408821,14.08247828,443.1818182
2019-04-03 14:00,14.81880736,21.52640486,7.71661671,443.6503906,77.19085503,0,0,72.09011459,14.88894733,437.5
2019-04-03 15:00,15.47242069,21.52625275,7.532817602,455.5348409,81.78363609,0,0,74.26252365,15.5040307,458.3333333
2019-04-03 16:00,15.973979,21.58501291,7.38109978,433.6632792,76.49993134,0,0,73.3184948,15.97501191,436.3636364
2019-04-03 17:00,15.93445206,21.60317469,6.289562305,456.3605982,73.93741989,0,0,72.93316841,15.97501191,454.1666667
2019-04-03 18:00,15.37524295,21.58531189,5.366592407,407.2530187,75.95914205,0,0,68.47756767,15.47264806,400
2019-04-03 19:00,14.99162602,21.56390095,4.159632047,402.3865102,77.00799561,0,0,67.37100983,14.85158245,400
2019-04-03 20:00,14.51402545,21.59279633,3.09679536,399.676946,74.84789429,0,0,66.06644821,14.68850517,400
2019-04-03 21:00,16.03327179,21.65983009,2.229499062,406.1431961,66.62356567,0,0,67.12088585,15.97148538,400
2019-04-03 22:00,17.27726293,20.74704409,1.698241234,33.96484629,0,2.05225563,0,0,13.29107221,400
2019-04-03 23:00,18.52667856,19.81150723,1.318063577,0,0,0.010780017,0,0,13,400
2019-04-04 0:00,17.8874135,19.59313202,0.934064567,0,0,0.003420512,0,0,13,400
2019-04-04 1:00,17.14422941,19.69172716,0.416904444,0,0,0.003566106,0,0,13.00833337,400
2019-04-04 2:00,16.45299101,19.72268057,-0.041227132,0,0,0,0,0,13,400
2019-04-04 3:00,15.82708502,19.8366909,-0.315060732,0,0,0.000658035,0,0,13.00833337,400
2019-04-04 4:00,15.30280852,19.72970152,-0.798016061,0,0,0.005197724,0,0,13.00833337,400
2019-04-04 5:00,14.76188135,19.82918215,-1.112481217,0,0,0.02901342,0,0,13.01666673,400
2019-04-04 6:00,14.29250789,19.93742418,-1.558576028,0,0,0.919693336,0,0,13,400
2019-04-04 7:00,13.98962736,20.01095247,-1.538875004,0,0,5.286905845,0,0,13,400
2019-04-04 8:00,14.83780956,21.7353487,-1.593582292,327.6848742,48.24177084,0,0,67.98504257,14.11985366,412.5
2019-04-04 9:00,15.95109987,21.77413464,-0.808421195,422.1266225,61.47348862,0,0,71.50400925,15.83884947,441.6666667
2019-04-04 10:00,15.55178809,21.74633646,0.070886251,447.2859675,63.31211281,0,0,72.9918499,15.59243464,443.1818182
2019-04-04 11:00,14.82659483,21.72003126,1.361853917,411.8212967,72.69168854,0,0,70.36814308,14.78228156,425
2019-04-04 12:00,14.17037487,21.63046455,1.750914395,404.3480148,72.19190725,0,0,69.26639175,14.08359838,400
2019-04-04 13:00,13.48465371,21.51464558,2.055995564,407.126798,79.62944031,0,0,68.05946159,13.40376282,400
2019-04-04 14:00,13.95810938,21.51713514,2.447562059,400.512825,74.41467094,0,0,67.42696762,13.9441483,437.5
2019-04-04 15:00,14.14687872,21.51449919,3.016076247,433.6984533,74.76544189,0,0,68.80602646,14.1733764,436.3636364
2019-04-04 16:00,14.05195284,21.43543911,5.988711357,422.4808553,77.1893692,0,0,68.51789856,14.15759945,439.2857143
2019-04-04 17:00,13.66880298,21.39985561,4.269799352,433.2040965,82.26716614,0,0,68.58541298,13.65687609,441.6666667
2019-04-04 18:00,13.67042208,21.38326597,3.161119143,424.7433675,77.23553467,0,0,68.51509285,13.70626895,432.1428571
2019-04-04 19:00,14.64897847,21.414011,2.662110607,401.5922928,71.21154785,0,0,65.79566956,14.72226699,400
2019-04-04 20:00,15.61808896,21.54227686,2.045625548,397.5547969,66.20795441,0,0,66.44206429,15.65445789,400
2019-04-04 21:00,15.85388708,21.56517076,1.46308881,404.1478831,71.22039032,0,0,66.44296646,15.82518625,400
2019-04-04 22:00,17.14047575,20.64157963,0.822611401,0.52101926,0,1.220442454,0,0,13.18705042,400
2019-04-04 23:00,18.54328299,19.77005529,0.765929163,0,0,0.005603155,0,0,13,400
2019-04-05 0:00,17.88743782,19.52475643,0.623385375,0,0,0.000406583,0,0,13,400
2019-04-05 1:00,17.16214705,19.54285669,0.335788649,0,0,0.001009703,0,0,13,400
2019-04-05 2:00,16.56291485,19.71062231,-0.53989019,0,0,0.002212604,0,0,13,400
2019-04-05 3:00,16.01369977,19.71899319,-0.83082517,0,0,0.008051634,0,0,13,400
2019-04-05 4:00,15.47094059,19.67069578,-1.129851609,0,0,0.003295839,0,0,13,400
2019-04-05 5:00,14.9738946,19.75010777,-2.289720237,0,0,0.023051053,0,0,13,400
2019-04-05 6:00,14.53715396,19.95661736,-2.768183867,0,0,1.084005654,0,0,13,400
2019-04-05 7:00,14.20251107,19.88518381,-2.213871479,0,0,4.821769317,0,0,13,400
2019-04-05 8:00,15.19792438,21.75534153,-0.693460262,366.2562307,43.39139429,0,0,67.49393463,14.76069649,435
2019-04-05 9:00,15.11904669,21.71166086,1.4087255,444.2467982,70.23751831,0,0,72.4560585,15.15402253,441.6666667
2019-04-05 10:00,14.51765537,21.70177031,2.80835108,443.363973,80.85914612,0,0,71.17650986,14.48172243,452.5
2019-04-05 11:00,13.63437009,21.62606812,4.436561187,432.6005503,85.86603546,0,0,71.17809296,13.54339067,434.0909091
2019-04-05 12:00,13.0768261,21.52012205,4.033521454,426.7001953,85.86603546,0,0,69.88949394,13.2057,432.5
2019-04-05 13:00,13.1754663,21.40758181,5.552866141,446.9656092,85.86603546,0,0,71.48516655,13.27303505,445.8333333
2019-04-05 14:00,14.16265917,21.40793705,5.457534154,424.8677292,80.79697418,0,0,70.3441124,14.25839178,437.5
2019-04-05 15:00,15.44921827,21.52028608,4.248590628,438.0906932,77.00828552,0,0,70.6101017,15.49330648,452.7777778
2019-04-05 16:00,15.54925013,21.53934336,4.820866664,430.4747467,78.92158508,0,0,71.53015518,15.59379117,429.5454545
2019-04-05 17:00,15.92667937,21.5182848,4.800155083,426.3534241,75.21575928,0,0,69.14508438,15.9806482,437.5
2019-04-05 18:00,16.03299403,21.55262852,4.843216658,436.2302729,75.21575928,0,0,69.67657089,16,450
2019-04-05 19:00,15.97859812,21.60256433,3.762566527,430.0485051,70.08156586,0,0,69.97953987,16,432.5
2019-04-05 20:00,16.03415918,21.60064077,2.097607096,446.6514359,70.08156586,0,0,69.71339989,16,450
